Fecha,Estado,Clase,Servicio,Fuente comparendo,Infracción,Lugar  infracción
01/31/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C14,157 EL BOSQUE
01/31/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C14,154 EL BOSQUE
01/31/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D02,154 EL BOSQUE
01/31/2022 12:00:00 AM,Asistencia a curso,BUSETA,Particular,Comparendera Electrónica Simit,H02,154 EL BOSQUE AUTOPISTA
01/31/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C14,Floridablanca
01/31/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C14,154 EL BOSQUE
01/31/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C14,Floridablanca
01/31/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C14,154 EL BOSQUE
01/31/2022 12:00:00 AM,Pagado,BUSETA,Particular,Comparendera Electrónica Simit,C14,54 SECTOT EL BOSQUE CAÑAVERAL
01/31/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C14,Floridablanca
01/31/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,154 EL BOSQUE
01/31/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C14,154 EL BOSQUE
01/31/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C14,154 EL BOSQUE
01/31/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C14,CARRIL EXCLUSIVO
01/30/2022 12:00:00 AM,Pagado,MICROBUS,Público,Comparendera Electrónica Simit,C35,KM18 EL MORTIÑO
01/30/2022 12:00:00 AM,Pagado,BUS,Particular,Comparendera Electrónica Simit,C02,30 CAÑAVERAL
01/30/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,12 LA CANASTA
01/30/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,12 LAGOS I
01/30/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,12 LAGOS I
01/30/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,12 LAGOS I
01/30/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,12LAGOS I
01/30/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,12 LAGOS I
01/30/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,12 LA CANASTA
01/30/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,23 CAÑAVERAL
01/30/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,5 CASCO ANTIGUO
01/30/2022 12:00:00 AM,Cese,SIN IDENTIFICAR,sin identificar,Comparendera Electrónica Simit,C02,5 CASCO ANTIGUO
01/30/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,24 CAÑAVERAL
01/30/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D02,25 CAI CAÑAVERAL
01/30/2022 12:00:00 AM,Cese,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D02,25 CAI CAÑAVERAL
01/30/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D02,25 CAI CAÑAVERAL
01/30/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,25 CAI CAÑAVERAL
01/30/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,25 CAÑAVERAL CAI
01/30/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,24 CAÑAVERAL
01/30/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,H02,KM18 EL MORTIÑO
01/30/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,KM18 EL MORTIÑO
01/30/2022 12:00:00 AM,Cese,MOTOCICLETA,Particular,Comparendera Electrónica Simit,H03,25 CAÑAVERAL
01/30/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,24 CAÑAVERAL
01/30/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,24 CAÑAVERAL
01/30/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,24 CAÑAVERAL
01/30/2022 12:00:00 AM,Pagado,BUS,Particular,Comparendera Electrónica Simit,C02,24 CAÑAVERAL
01/30/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,24 CAÑAVERAL
01/30/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,8 PARQUE PRINCIPAL
01/29/2022 12:00:00 AM,Cese,AUTOMOVIL,Particular,Comparendera Electrónica Simit,H01,122 SAN FELIPE
01/29/2022 12:00:00 AM,Resolucion,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,30 CAÑAVERAL
01/29/2022 12:00:00 AM,Resolucion,BUS,Oficial,Comparendera Electrónica Simit,C02,26 CAÑAVERAL
01/29/2022 12:00:00 AM,Resolucion,BUSETA,Particular,Comparendera Electrónica Simit,C02,25 CAÑAVERAL
01/29/2022 12:00:00 AM,Resolucion,AUTOMOVIL,Particular,Comparendera Electrónica Simit,D01,KM18 EL MORTIÑO
01/29/2022 12:00:00 AM,Pagado,BUSETA,Particular,Comparendera Electrónica Simit,C02,26 CAÑAVERAL
01/29/2022 12:00:00 AM,Resolucion,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,30 CAÑAVERAL
01/29/2022 12:00:00 AM,Cese,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,8 PARQUE PRINCIPAL
01/29/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B01,6 CASCO ANTIGUO
01/29/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,6 CASCO ANTIGUO
01/29/2022 12:00:00 AM,Pagado,BUS,Particular,Comparendera Electrónica Simit,C02,9 18 CASCO URBANO
01/29/2022 12:00:00 AM,Resolucion,BUSETA,Particular,Comparendera Electrónica Simit,C06,6 CASCO ANTIGUO
01/29/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,KM18+00 EL MORTIÑO
01/29/2022 12:00:00 AM,Resolucion,AUTOMOVIL,Particular,Comparendera Electrónica Simit,F,7 SANTA ANA
01/28/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,26 CAÑAVERAL
01/28/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,26 CAÑAVERAL
01/28/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,26 CAÑAVERAL
01/28/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,26 CAÑAVERAL
01/28/2022 12:00:00 AM,Pagado,BUSETA,Particular,Comparendera Electrónica Simit,C02,33 CAÑAVERAL
01/28/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Sin identificar
01/28/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,20 95 FOSUNAB
01/28/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,33 EL BOSQUE
01/28/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,27 EL BOSQUE
01/28/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,23 EL BOSQUE
01/28/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D02,154 SECTOR METRO
01/28/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,23 ARDILA LULLE TORRE A
01/27/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,25 CAÑAVERAL
01/27/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,Sin identificar
01/27/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,30 CAÑAVERAL
01/27/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,Floridablanca
01/27/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,8 PARQUE PRINCIPAL
01/27/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,22 FOSUNAB
01/27/2022 12:00:00 AM,Pagado,BUSETA,Particular,Comparendera Electrónica Simit,C02,154 FOSUNAB
01/27/2022 12:00:00 AM,Pagado,BUSETA,Particular,Comparendera Electrónica Simit,C14,26 MOLINOS ALTOS
01/27/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C14,FLORIDABLANCA
01/27/2022 12:00:00 AM,Pagado,BUSETA,Particular,Comparendera Electrónica Simit,C14,154 AUTOPISTA
01/27/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C14,154 EL BOSQUE
01/27/2022 12:00:00 AM,Resolucion,AUTOMOVIL,Público,Comparendera Electrónica Simit,C14,154 AUTOPISTA CAÑAVERAL
01/27/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C14,Floridablanca
01/27/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C14,154 EL BOSQUE
01/27/2022 12:00:00 AM,Resolucion,BUSETA,Particular,Comparendera Electrónica Simit,C14,154 EL BOSQUE
01/27/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C14,154 EL BOSQUE
01/27/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C14,154 AUTOPISTA
01/27/2022 12:00:00 AM,Pagado,BUS,Particular,Comparendera Electrónica Simit,C14,154 CARRIL EXCLUSIVO
01/27/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C14,26 MOLINOS ALTOS
01/27/2022 12:00:00 AM,Pagado,BUSETA,Particular,Comparendera Electrónica Simit,C14,154 EL BOSQUE
01/27/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,B01,154 CAÑAVERAL
01/27/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,154 CARRIL EXCLUSIVO
01/27/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,154 EL BOSQUE
01/27/2022 12:00:00 AM,Pagado,BUSETA,Particular,Comparendera Electrónica Simit,C14,26 MOLINOS ALTOS
01/27/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C14,CARRIL EXCLUSIVO EL BOSQUE
01/27/2022 12:00:00 AM,Cese,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D02,KM18 EL MORTIÑO
01/27/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,KM18 EL MORTIÑO
01/27/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D02,KM18 EL MORTIÑO
01/26/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,23 EL BOSQUE
01/26/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B04,KM18 EL MORTIÑO
01/26/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,KM18 EL MORTIÑO
01/26/2022 12:00:00 AM,Pagado,AUTOMOVIL,Público,Comparendera Electrónica Simit,C02,19 EL BOSQUE
01/26/2022 12:00:00 AM,Resolucion,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C03,19 FOSUNAB
01/26/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,23 CAÑAVERAL
01/26/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,27 EL BOSQUE
01/26/2022 12:00:00 AM,Pagado,MICROBUS,Público,Comparendera Electrónica Simit,C35,KM18 EL MORTIÑO
01/26/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,KM18 EL MORTIÑO
01/25/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,CASCO URBANO
01/25/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B03,200 PAPIQUIERO PIÑA
01/25/2022 12:00:00 AM,Pagado,BUSETA,Particular,Comparendera Electrónica Simit,C02,26 FOSUNAB
01/25/2022 12:00:00 AM,Pagado,BUS,Particular,Comparendera Electrónica Simit,B04,KM18 EL MORTIÑO
01/25/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,25 32 EL BOSQUE
01/25/2022 12:00:00 AM,Cese,SIN IDENTIFICAR,sin identificar,Comparendera Electrónica Simit,C02,23 32
01/24/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,KM18 EL MORTIÑO
01/24/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,KM18 EL MORTIÑO
01/24/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D02,KM18 EL MORTIÑO
01/24/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,KM18 EL MORTIÑO
01/24/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,KM18 EL MORTIÑO
01/24/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,26 FOSUNAB
01/24/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,26 FOSUNAB
01/24/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,10E LA CUMBRE
01/23/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,KM18
01/23/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,ORIENTAL
01/23/2022 12:00:00 AM,Resolucion,AUTOMOVIL,Particular,Comparendera Electrónica Simit,D06,KM26+300
01/23/2022 12:00:00 AM,Cese,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,126 ZAPAMANGA V ETAPA
01/23/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C14,Floridablanca
01/22/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,24 CAÑAVERAL
01/22/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,25 CAÑAVERAL
01/22/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,25 CAÑAVERAL
01/22/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,24 CAÑAVERAL
01/22/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,H03,30 CAÑAVERAL
01/22/2022 12:00:00 AM,Cese,AUTOMOVIL,Particular,Comparendera Electrónica Simit,H03,30 CAÑAVERAL
01/22/2022 12:00:00 AM,Pagado,BUSETA,Particular,Comparendera Electrónica Simit,C02,26A CAÑAVERAL
01/22/2022 12:00:00 AM,Resolucion,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,26 CAÑAVERAL
01/22/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,KM14+371
01/22/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D02,KM14+371
01/22/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B01,Sin identificar
01/22/2022 12:00:00 AM,Pagado,BUSETA,Particular,Comparendera Electrónica Simit,D06,KM26+400
01/22/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B01,KM26 LA MARIANA
01/22/2022 12:00:00 AM,Pagado,BUSETA,Particular,Comparendera Electrónica Simit,B04,KM26
01/22/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,B01,KM26 LA MARIANA
01/22/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D06,KM18 LA MARIANA
01/21/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,9 SANTA ANA
01/21/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D02,KM18 EL MORTIÑO
01/21/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,KM 18 EL MORTIÑO
01/21/2022 12:00:00 AM,Pagado,MICROBUS,Público,Comparendera Electrónica Simit,C08,KM18
01/21/2022 12:00:00 AM,Cese,MICROBUS,Público,Comparendera Electrónica Simit,C08,KM18
01/21/2022 12:00:00 AM,Resolucion,MICROBUS,Público,Comparendera Electrónica Simit,B04,KM18
01/21/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C35,112 FRENTE CAI NIZZA
01/21/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,B04,KM18
01/21/2022 12:00:00 AM,Pagado,CAMPERO,Público,Comparendera Electrónica Simit,C35,112 CAI NIZZA
01/21/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,KM18 EL MORTIÑO
01/21/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,KM18
01/21/2022 12:00:00 AM,Pagado,BUSETA,Particular,Comparendera Electrónica Simit,C02,154 FOSUNAB
01/21/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C35,KM18 EL MORTIÑO
01/21/2022 12:00:00 AM,Resolucion,MICROBUS,Público,Comparendera Electrónica Simit,B02,KM18
01/21/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,26 CAÑAVERAL
01/21/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,26 CAÑAVERAL
01/21/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,26 CAÑAVERAL
01/21/2022 12:00:00 AM,Resolucion,BUSETA,Particular,Comparendera Electrónica Simit,C02,26 CAÑAVERAL
01/21/2022 12:00:00 AM,Resolucion,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,30 CAÑAVERAL
01/21/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B02,26 CAÑAVERAL
01/21/2022 12:00:00 AM,Pagado,BUSETA,Particular,Comparendera Electrónica Simit,C02,31 TORRES DE CAÑAVERAL
01/21/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,31 TORRES DE CAÑAVERAL
01/21/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,25 EL BOSQUE
01/21/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,19 EL BOSQUE
01/21/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,CASO PONAL
01/20/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,Sin identificar
01/20/2022 12:00:00 AM,Pagado,AUTOMOVIL,Público,Comparendera Electrónica Simit,C02,57 145 EL BOSQUE
01/20/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,29 CAÑAVERAL
01/20/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,57 LA CUMBRE
01/20/2022 12:00:00 AM,Pagado,BUSETA,Particular,Comparendera Electrónica Simit,C02,154 06 ARDILA LULLE
01/20/2022 12:00:00 AM,Pagado,BUSETA,Particular,Comparendera Electrónica Simit,C02,154 FOSCAL
01/20/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,25 EL BOSQUE SECTOR A
01/20/2022 12:00:00 AM,Pagado,BUSETA,Público,Comparendera Electrónica Simit,C02,27 SECTOR G2 EL BOSQUE
01/20/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,27 EL BOSQUE
01/20/2022 12:00:00 AM,Resolucion,AUTOMOVIL,Particular,Comparendera Electrónica Simit,D01,24 CAÑAVERAL
01/20/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,30 CAÑAVERAL
01/20/2022 12:00:00 AM,Cese,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,KM19+500 SAN IGNACIO
01/20/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,25 CAÑAVERAL
01/20/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,25 CAÑAVERAL
01/19/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,30 CAÑAVERAL
01/19/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,EL BOSQUE
01/19/2022 12:00:00 AM,Resolucion,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,23 EL BOSQUE
01/19/2022 12:00:00 AM,Cese,BUS,Particular,Comparendera Electrónica Simit,H03,23 EL BOSQUE
01/19/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,23 EL BOSQUE
01/19/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C35,11B ROSALES
01/19/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,25 LA PAZ
01/19/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D07,25 LA PAZ
01/19/2022 12:00:00 AM,Cese,SIN IDENTIFICAR,sin identificar,Comparendera Electrónica Simit,H03,25 CAÑAVERAL
01/19/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,B01,25 EL BOSQUE
01/19/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,29 CAÑAVERAL
01/19/2022 12:00:00 AM,Cese,MOTOCICLETA,Particular,Comparendera Electrónica Simit,H02,25 EL BOSQUE
01/19/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,29 LA PERA
01/19/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C24,25 CAÑAVERAL
01/19/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,30 NORORIENTE CAÑAVERAL
01/19/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,26 CAÑAVERAL
01/19/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,26 CAÑAVERAL
01/19/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,26 CAÑAVERAL
01/19/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D12,24 TORRES DE CAÑAVERAL
01/19/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,24 TORRES DE CAÑAVERAL 1
01/19/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,23 TORRES DE CAÑAVERAL II
01/19/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D02,KM18 EL MORTIÑO
01/18/2022 12:00:00 AM,Resolucion,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,23 EL BOSQUE
01/18/2022 12:00:00 AM,Pagado,MICROBUS,Público,Comparendera Electrónica Simit,B01,KM18
01/18/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,Sin identificar
01/18/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,H02,CAMPESA
01/18/2022 12:00:00 AM,Pagado,AUTOMOVIL,Público,Comparendera Electrónica Simit,B02,26 CAÑAVERAL
01/18/2022 12:00:00 AM,Pagado,BUS,Particular,Comparendera Electrónica Simit,C02,30 CAÑAVERAL
01/18/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,23 CAÑAVERAL
01/18/2022 12:00:00 AM,Resolucion,BUSETA,Particular,Comparendera Electrónica Simit,C02,23 CAÑAVERAL
01/18/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,27 EL BOSQUE
01/18/2022 12:00:00 AM,Resolucion,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,27 SECTPOR G2 EL BOSQUE
01/18/2022 12:00:00 AM,Pagado,CAMION,Público,Comparendera Electrónica Simit,C35,28 LA CUMBRE
01/18/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,27 SECTOR G EL BOSQUE
01/18/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,57 MEDITERRANEO
01/18/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,57 VILLAS DE MEDITERRANEO
01/18/2022 12:00:00 AM,Pagado,AUTOMOVIL,Particular,Comparendera Electrónica Simit,C02,SECTOR EL BOSQUE BLOQUE 6 2
01/18/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,25 CAÑAVERAL
01/18/2022 12:00:00 AM,Pagado,MOTOCICLETA,Particular,Comparendera Electrónica Simit,C02,30 CAÑAVERAL
01/18/2022 12:00:00 AM,Resolucion,MOTOCICLETA,Particular,Comparendera Electrónica Simit,D01,25 CAÑAVERAL
